GeneID	TranscriptID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias/Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes
H9P43_005633	H9P43_005633-T1	mRNA	c_be_22_6	936849	938570	-	LPD1	dihydrolipoamide dehydrogenase precursor		1.8.1.4		PF00070;PF02852;PF07992	IPR001100 Pyridine nucleotide-disulphide oxidoreductase, class I;IPR004099 Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain;IPR006258 Dihydrolipoamide dehydrogenase;IPR012999 Pyridine nucleotide-disulphide oxidoreductase, class I, active site;IPR016156 FAD/NAD-linked reductase, dimerisation domain superfamily;IPR023753 FAD/NAD(P)-binding domain;IPR036188 FAD/NAD(P)-binding domain superfamily	ENOG503NXXS	C:(C) Energy production and conversion	GO_function: GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA];GO_function: GO:0004148 - dihydrolipoyl dehydrogenase activity [Evidence IEA];GO_function: GO:0016668 - oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor [Evidence IEA];GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_process: GO:0045454 - cell redox homeostasis [Evidence IEA]						
H9P43_005634	H9P43_005634-T1	mRNA	c_be_22_6	938860	939186	+		hypothetical protein				PF01783	IPR002677 Ribosomal protein L32p;IPR011332 Zinc-binding ribosomal protein	ENOG503P72T	J:(J) Translation, ribosomal structure and biogenesis	GO_component: GO:0015934 - large ribosomal subunit [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]						
H9P43_005635	H9P43_005635-T1	mRNA	c_be_22_6	939319	940579	-		hypothetical protein									SignalP(1-23,cutsite=VAA-QT,prob=0.8622)					
H9P43_005636	H9P43_005636-T1	mRNA	c_be_22_6	942060	942778	-		hypothetical protein									SignalP(1-22,cutsite=ASA-AV,prob=0.6843)					
H9P43_005637	H9P43_005637-T1	mRNA	c_be_22_6	943134	948358	-		hypothetical protein					IPR000300 Inositol polyphosphate-related phosphatase;IPR036322 WD40-repeat-containing domain superfamily;IPR036691 Endonuclease/exonuclease/phosphatase superfamily	ENOG503NUKE	U:(U) Intracellular trafficking, secretion, and vesicular transport	GO_function: GO:0016791 - phosphatase activity [Evidence IEA];GO_function: GO:0005515 - protein binding [Evidence IEA];GO_process: GO:0046856 - phosphatidylinositol dephosphorylation [Evidence IEA]						
H9P43_005638	H9P43_005638-T1	mRNA	c_be_22_6	948748	953558	-	MTMR14	Myotubularin- protein 14					IPR016130 Protein-tyrosine phosphatase, active site;IPR029021 Protein-tyrosine phosphatase-like;IPR039802 Myotubularin-related protein 14	ENOG5038F63	S:(S) Function unknown	GO_function: GO:0016791 - phosphatase activity [Evidence IEA];GO_function: GO:0004438 - phosphatidylinositol-3-phosphatase activity [Evidence IEA];GO_process: GO:0016311 - dephosphorylation [Evidence IEA]						
H9P43_005639	H9P43_005639-T1	mRNA	c_be_22_6	955034	956562	+		hypothetical protein				PF00153	IPR002067 Mitochondrial carrier protein;IPR018108 Mitochondrial substrate/solute carrier;IPR023395 Mitochondrial carrier domain superfamily	ENOG503NVEN	C:(C) Energy production and conversion	GO_process: GO:0055085 - transmembrane transport [Evidence IEA]						
H9P43_005640	H9P43_005640-T1	mRNA	c_be_22_6	956766	957947	-		hypothetical protein					IPR002491 ABC transporter periplasmic binding domain	ENOG503P17R								
H9P43_005641	H9P43_005641-T1	mRNA	c_be_22_6	958927	960544	+		hypothetical protein				PF00324;PF13520;PF13906	IPR002293 Amino acid/polyamine transporter I	ENOG5038BM3	E:(E) Amino acid transport and metabolism	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]						
H9P43_005642	H9P43_005642-T1	mRNA	c_be_22_6	960905	961057	-		hypothetical protein														
H9P43_005643	H9P43_005643-T1	mRNA	c_be_22_6	962767	965070	+		hypothetical protein														
H9P43_005644	H9P43_005644-T1	mRNA	c_be_22_6	965727	967341	-		hypothetical protein					IPR027267 AH/BAR domain superfamily									
H9P43_005645	H9P43_005645-T1	mRNA	c_be_22_6	970479	972541	+		hypothetical protein														
H9P43_005646	H9P43_005646-T1	mRNA	c_be_22_6	972799	973413	-	RAD14_3	DNA repair protein rad14					IPR000465 XPA;IPR022656 XPA, C-terminal;IPR037129 XPA domain superfamily	ENOG503NYT9	L:(L) Replication, recombination and repair	GO_function: GO:0003684 - damaged DNA binding [Evidence IEA];GO_process: GO:0006289 - nucleotide-excision repair [Evidence IEA]						
H9P43_005647	H9P43_005647-T1	mRNA	c_be_22_6	974605	977518	+	NIC96	nuclear pore complex subunit				PF04097	IPR007231 Nucleoporin interacting component Nup93/Nic96	ENOG503NU66	D:(D) Cell cycle control, cell division, chromosome partitioning	GO_component: GO:0005643 - nuclear pore [Evidence IEA];GO_function: GO:0017056 - structural constituent of nuclear pore [Evidence IEA]						
H9P43_005648	H9P43_005648-T1	mRNA	c_be_22_6	977562	977963	-		hypothetical protein				PF17733		ENOG503P53P								
H9P43_005649	H9P43_005649-T1	mRNA	c_be_22_6	978227	979833	+	MAS1	Mitochondrial-processing peptidase subunit beta		3.4.24.64		PF00675;PF05193	IPR007863 Peptidase M16, C-terminal;IPR011249 Metalloenzyme, LuxS/M16 peptidase-like;IPR011765 Peptidase M16, N-terminal	ENOG503NU8R	O:(O) Posttranslational modification, protein turnover, chaperones	GO_function: GO:0046872 - metal ion binding [Evidence IEA]			M16B			
H9P43_005650	H9P43_005650-T1	mRNA	c_be_22_6	979987	981226	-		hypothetical protein					IPR004000 Actin family;IPR043129 ATPase, nucleotide binding domain	ENOG503P376	Z:(Z) Cytoskeleton							
H9P43_005651	H9P43_005651-T1	mRNA	c_be_22_6	981489	982195	-		hypothetical protein				PF00560;PF13855	IPR001611 Leucine-rich repeat;IPR032675 Leucine-rich repeat domain superfamily			GO_function: GO:0005515 - protein binding [Evidence IEA]						
H9P43_005652	H9P43_005652-T1	mRNA	c_be_22_6	983941	986380	-		hypothetical protein														
H9P43_005653	H9P43_005653-T1	mRNA	c_be_22_6	989401	990008	-	CDC5_2	Cell cycle serine/threonine-protein kinase cdc5/MSD2		2.7.11.21				ENOG503NWUA	D:(D) Cell cycle control, cell division, chromosome partitioning							
H9P43_005654	H9P43_005654-T1	mRNA	c_be_22_6	991897	992916	-		hypothetical protein														
H9P43_005655	H9P43_005655-T1	mRNA	c_be_22_6	993717	995195	-		hypothetical protein					IPR036964 Ras guanine-nucleotide exchange factor, catalytic domain superfamily			GO_function: GO:0005085 - guanyl-nucleotide exchange factor activity [Evidence IEA];GO_process: GO:0007264 - small GTPase mediated signal transduction [Evidence IEA]						
H9P43_005656	H9P43_005656-T1	mRNA	c_be_22_6	997338	999970	-		hypothetical protein				PF01344;PF13415;PF13418	IPR006594 LIS1 homology motif;IPR010565 Muskelin, N-terminal;IPR011043 Galactose oxidase/kelch, beta-propeller;IPR015915 Kelch-type beta propeller	ENOG503NU0I	T:(T) Signal transduction mechanisms	GO_function: GO:0005515 - protein binding [Evidence IEA]						
H9P43_005657	H9P43_005657-T1	mRNA	c_be_22_6	1000278	1002589	-		hypothetical protein														
H9P43_005658	H9P43_005658-T1	mRNA	c_be_22_6	1003420	1007022	+		hypothetical protein														
H9P43_005659	H9P43_005659-T1	mRNA	c_be_22_6	1007359	1008399	+		hypothetical protein				PF07859;PF12697;PF20434	IPR013094 Alpha/beta hydrolase fold-3;IPR029058 Alpha/Beta hydrolase fold	ENOG503P6BB	E:(E) Amino acid transport and metabolism	GO_function: GO:0016787 - hydrolase activity [Evidence IEA]				CE10		
H9P43_005660	H9P43_005660-T1	mRNA	c_be_22_6	1008491	1010446	-		hypothetical protein					IPR018608 Gti1/Pac2 family	ENOG503NXQ1	G:(G) Carbohydrate transport and metabolism;T:(T) Signal transduction mechanisms							
H9P43_005661	H9P43_005661-T1	mRNA	c_be_22_6	1012881	1015342	+		hypothetical protein														
H9P43_005662	H9P43_005662-T1	mRNA	c_be_22_6	1017611	1019537	+		hypothetical protein														
H9P43_005663	H9P43_005663-T1	mRNA	c_be_22_6	1019689	1021283	-	FRS2	Phenylalanyl-tRNA synthetase, beta subunit, cytoplasmic		6.1.1.20	EOG092C1U6R	PF01409;PF18553	IPR002319 Phenylalanyl-tRNA synthetase;IPR004529 Phenylalanyl-tRNA synthetase, class IIc, alpha subunit;IPR006195 Aminoacyl-tRNA synthetase, class II;IPR040725 PheRS, DNA binding domain 3;IPR045864 Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)	ENOG503NTY7	J:(J) Translation, ribosomal structure and biogenesis	GO_component: GO:0005737 - cytoplasm [Evidence IEA];GO_function: GO:0000166 - nucleotide binding [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA];GO_function: GO:0000049 - tRNA binding [Evidence IEA];GO_function: GO:0004826 - phenylalanine-tRNA ligase activity [Evidence IEA];GO_process: GO:0006432 - phenylalanyl-tRNA aminoacylation [Evidence IEA];GO_process: GO:0043039 - tRNA aminoacylation [Evidence IEA]						
H9P43_005664	H9P43_005664-T1	mRNA	c_be_22_6	1021588	1022731	+		hypothetical protein				PF10230	IPR019363 Lipid droplet-associated hydrolase;IPR029058 Alpha/Beta hydrolase fold	ENOG503P0KT	S:(S) Function unknown	GO_component: GO:0005811 - lipid droplet [Evidence IEA];GO_function: GO:0016298 - lipase activity [Evidence IEA];GO_process: GO:0019915 - lipid storage [Evidence IEA]						
H9P43_005665	H9P43_005665-T1	mRNA	c_be_22_6	1022824	1023642	-	ERV29	ER-derived vesicles protein erv29				PF02077	IPR002995 Surfeit locus 4;IPR045214 Surfeit locus 1/4	ENOG503NVZT	U:(U) Intracellular trafficking, secretion, and vesicular transport	GO_component: GO:0016021 - integral component of membrane [Evidence IEA]						
H9P43_005666	H9P43_005666-T1	mRNA	c_be_22_6	1024358	1028043	+		hypothetical protein				PF09133	IPR015216 SANT associated	ENOG503BAQI	K:(K) Transcription							
H9P43_005667	H9P43_005667-T1	mRNA	c_be_22_6	1029082	1031502	+		hypothetical protein				PF07714	IPR000095 CRIB domain;IPR000719 Protein kinase domain;IPR001245 Serine-threonine/tyrosine-protein kinase, catalytic domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily;IPR017441 Protein kinase, ATP binding site	ENOG503PBV7	T:(T) Signal transduction mechanisms	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]						
H9P43_005668	H9P43_005668-T1	mRNA	c_be_22_6	1031681	1032920	+	REX4	3'-5' exonuclease				PF00929;PF01612	IPR012337 Ribonuclease H-like superfamily;IPR013520 Exonuclease, RNase T/DNA polymerase III;IPR036397 Ribonuclease H superfamily;IPR037431 RNA exonuclease 4, DEDDh 3'-5' exonuclease domain	ENOG503NYIT	L:(L) Replication, recombination and repair	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_function: GO:0008408 - 3'-5' exonuclease activity [Evidence IEA];GO_process: GO:0006364 - rRNA processing [Evidence IEA]						
H9P43_005669	H9P43_005669-T1	mRNA	c_be_22_6	1033449	1035524	+		hypothetical protein		6.2.1.16		PF00501;PF16177	IPR000873 AMP-dependent synthetase/ligase;IPR005914 Acetoacetyl-CoA synthase;IPR020845 AMP-binding, conserved site;IPR032387 Acetyl-coenzyme A synthetase, N-terminal domain;IPR042099 ANL, N-terminal domain;IPR045851 AMP-binding enzyme, C-terminal domain superfamily	ENOG503NU7T	I:(I) Lipid transport and metabolism	GO_function: GO:0030729 - acetoacetate-CoA ligase activity [Evidence IEA];GO_process: GO:0006629 - lipid metabolic process [Evidence IEA]						
H9P43_005670	H9P43_005670-T1	mRNA	c_be_22_6	1035827	1050619	+		hypothetical protein					IPR013783 Immunoglobulin-like fold	ENOG503PC39								
H9P43_005671	H9P43_005671-T1	mRNA	c_be_22_6	1052390	1052871	+	CDC5_3	Cell cycle serine/threonine-protein kinase cdc5/MSD2		2.7.11.21				ENOG503NWUA	D:(D) Cell cycle control, cell division, chromosome partitioning							
H9P43_005672	H9P43_005672-T1	mRNA	c_be_22_6	1055892	1058331	+		hypothetical protein														
H9P43_005673	H9P43_005673-T1	mRNA	c_be_22_6	1058836	1059816	+		hypothetical protein														
H9P43_005674	H9P43_005674-T1	mRNA	c_be_22_6	1060279	1060872	+		hypothetical protein														
H9P43_005675	H9P43_005675-T1	mRNA	c_be_22_6	1061740	1063231	+	MCA1_9	Ca(2+)-dependent cysteine protease				PF00656	IPR028994 Integrin alpha, N-terminal	ENOG503NW3X	D:(D) Cell cycle control, cell division, chromosome partitioning;O:(O) Posttranslational modification, protein turnover, chaperones				C14B			
H9P43_005676	H9P43_005676-T1	mRNA	c_be_22_6	1064604	1066652	+		hypothetical protein					IPR018946 PhoD-like phosphatase,  metallophosphatase domain;IPR029052 Metallo-dependent phosphatase-like;IPR038607 PhoD-like superfamily;IPR043904 PhoD-like phosphatase	ENOG502QPI0								
H9P43_005677	H9P43_005677-T1	mRNA	c_be_22_6	1067664	1070319	+		hypothetical protein				PF13188	IPR000014 PAS domain;IPR035965 PAS domain superfamily	ENOG50	T:(T) Signal transduction mechanisms							
H9P43_005678	H9P43_005678-T1	mRNA	c_be_22_6	1070971	1071339	-		hypothetical protein														
H9P43_005679	H9P43_005679-T1	mRNA	c_be_22_6	1071983	1074863	-		hypothetical protein				PF00005;PF12698	IPR003439 ABC transporter-like, ATP-binding domain;IPR003593 AAA+ ATPase domain;IPR017871 ABC transporter-like, conserved site;IPR026082 ABC transporter A;IPR027417 P-loop containing nucleoside triphosphate hydrolase	ENOG503P1CD	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_function: GO:0140359 - ABC-type transporter activity [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]						
H9P43_005680	H9P43_005680-T1	mRNA	c_be_22_6	1075333	1078248	+		hypothetical protein				PF00005	IPR003439 ABC transporter-like, ATP-binding domain;IPR026082 ABC transporter A;IPR027417 P-loop containing nucleoside triphosphate hydrolase	ENOG503NZZS	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_function: GO:0140359 - ABC-type transporter activity [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]						
H9P43_005681	H9P43_005681-T1	mRNA	c_be_22_6	1078671	1082884	+		hypothetical protein		2.7.11.1		PF12330	IPR011009 Protein kinase-like domain superfamily;IPR024604 Serine/threonine-protein kinase haspin, C-terminal	ENOG503P28B	D:(D) Cell cycle control, cell division, chromosome partitioning							
H9P43_005682	H9P43_005682-T1	mRNA	c_be_22_6	1083343	1084710	-		hypothetical protein				PF00076	IPR000504 RNA recognition motif domain;IPR012677 Nucleotide-binding alpha-beta plait domain superfamily;IPR035979 RNA-binding domain superfamily	ENOG503P3AV	A:(A) RNA processing and modification	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_function: GO:0003723 - RNA binding [Evidence IEA]						
H9P43_005683	H9P43_005683-T1	mRNA	c_be_22_6	1087720	1088532	+	NRG1_2	transcriptional repressor				PF00096	IPR013087 Zinc finger C2H2-type;IPR036236 Zinc finger C2H2 superfamily	ENOG503P6MW	S:(S) Function unknown							
H9P43_005684	H9P43_005684-T1	mRNA	c_be_22_6	1089436	1090201	-	SIW14_1	tyrosine-protein phosphatase siw14		3.1.3.48		PF03162	IPR004861 Atypical dual-specificity phosphatase Siw14-like;IPR020422 Dual specificity protein phosphatase domain;IPR020428 Atypical dual-specificity phosphatase Siw14-like, plant and fungi;IPR029021 Protein-tyrosine phosphatase-like	ENOG503P23A	V:(V) Defense mechanisms	GO_function: GO:0016791 - phosphatase activity [Evidence IEA];GO_function: GO:0008138 - protein tyrosine/serine/threonine phosphatase activity [Evidence IEA];GO_process: GO:0006470 - protein dephosphorylation [Evidence IEA]						
H9P43_005685	H9P43_005685-T1	mRNA	c_be_22_6	1090453	1095098	+		hypothetical protein				PF03770;PF12009	IPR000477 Reverse transcriptase domain;IPR003545 Telomerase reverse transcriptase;IPR005522 Inositol polyphosphate kinase;IPR021891 Telomerase ribonucleoprotein complex - RNA-binding domain;IPR038286 Inositol polyphosphate kinase superfamily	ENOG50KOG1620	G:(G) Carbohydrate transport and metabolism	GO_function: GO:0016301 - kinase activity [Evidence IEA];GO_function: GO:0003721 - telomerase RNA reverse transcriptase activity [Evidence IEA];GO_function: GO:0003677 - DNA binding [Evidence IEA];GO_function: GO:0003964 - RNA-directed DNA polymerase activity [Evidence IEA];GO_process: GO:0032958 - inositol phosphate biosynthetic process [Evidence IEA]						
H9P43_005686	H9P43_005686-T1	mRNA	c_be_22_6	1095313	1102014	+		hypothetical protein				PF04118;PF11705	IPR007249 Dopey, N-terminal;IPR016024 Armadillo-type fold;IPR024661 DNA-directed RNA polymerase III, subunit Rpc31;IPR040314 Protein dopey	ENOG503NUVT	K:(K) Transcription	GO_process: GO:0006383 - transcription by RNA polymerase III [Evidence IEA];GO_process: GO:0006895 - Golgi to endosome transport [Evidence IEA]						
H9P43_005687	H9P43_005687-T1	mRNA	c_be_22_6	1102251	1102613	+	MRPL34	39S ribosomal protein L34, mitochondrial				PF00468	IPR000271 Ribosomal protein L34	ENOG50KOG4612	J:(J) Translation, ribosomal structure and biogenesis	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]						
H9P43_005688	H9P43_005688-T1	mRNA	c_be_22_6	1102688	1108805	-		hypothetical protein				PF00533;PF12738	IPR001357 BRCT domain;IPR036420 BRCT domain superfamily	ENOG50KOG1929	G:(G) Carbohydrate transport and metabolism							
H9P43_005689	H9P43_005689-T1	mRNA	c_be_22_6	1109214	1110593	-		hypothetical protein									SignalP(1-20,cutsite=VVA-LP,prob=0.2937)					
H9P43_005690	H9P43_005690-T1	mRNA	c_be_22_6	1111873	1113411	+		hypothetical protein				PF00383	IPR002125 Cytidine and deoxycytidylate deaminase domain;IPR015517 Deoxycytidylate deaminase-related;IPR016192 APOBEC/CMP deaminase, zinc-binding;IPR016193 Cytidine deaminase-like	ENOG5038DJ5	F:(F) Nucleotide transport and metabolism	GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0016787 - hydrolase activity [Evidence IEA];GO_function: GO:0008270 - zinc ion binding [Evidence IEA]						
