SeqName	Hit-Desc	GO-Group	GO-ID	Term
Be3_4216	arm repeat-containing protein	C	GO:0005829	cytosol
Be3_4216	arm repeat-containing protein	C	GO:0005634	nucleus
Be3_4220	enhancer of yellow 2 transcription factor homolog	P	GO:0006810	transport
Be3_4220	enhancer of yellow 2 transcription factor homolog	C	GO:0005654	nucleoplasm
Be3_4220	enhancer of yellow 2 transcription factor homolog	C	GO:0043234	protein complex
Be3_4220	enhancer of yellow 2 transcription factor homolog	F	GO:0030528	transcription regulator activity
Be3_4220	enhancer of yellow 2 transcription factor homolog	F	GO:0005515	protein binding
Be3_4220	enhancer of yellow 2 transcription factor homolog	P	GO:0050789	regulation of biological process
Be3_4220	enhancer of yellow 2 transcription factor homolog	N	GO:0006350	
Be3_4222	6-phosphofructokinase	F	GO:0016740	transferase activity
Be3_4226	histone partial	C	GO:0005694	chromosome
Be3_4230	lysophospholipase nte1	C	GO:0005623	cell
Be3_4230	lysophospholipase nte1	P	GO:0008152	metabolic process
Be3_4231	kinesin-associated protein 3-like	C	GO:0005856	cytoskeleton
Be3_4231	kinesin-associated protein 3-like	C	GO:0043234	protein complex
Be3_4235	mkiaa0731 protein	F	GO:0005515	protein binding
Be3_4235	mkiaa0731 protein	C	GO:0005737	cytoplasm
Be3_4241	tpa: coatomer subunit beta	P	GO:0006810	transport
Be3_4241	tpa: coatomer subunit beta	C	GO:0016023	cytoplasmic membrane-bounded vesicle
Be3_4241	tpa: coatomer subunit beta	C	GO:0005794	Golgi apparatus
Be3_4241	tpa: coatomer subunit beta	C	GO:0043234	protein complex
Be3_4241	tpa: coatomer subunit beta	F	GO:0005515	protein binding
Be3_4242	aconitate hydratase	F	GO:0003824	catalytic activity
Be3_4242	aconitate hydratase	P	GO:0006091	generation of precursor metabolites and energy
Be3_4242	aconitate hydratase	P	GO:0009056	catabolic process
Be3_4242	aconitate hydratase	F	GO:0005488	binding
Be3_4245	methylenetetrahydrofolate reductase	F	GO:0003824	catalytic activity
Be3_4245	methylenetetrahydrofolate reductase	N	GO:0006519	
Be3_4247	aminophospholipid-translocating p4-type atpase	F	GO:0016787	hydrolase activity
Be3_4247	aminophospholipid-translocating p4-type atpase	F	GO:0005215	transporter activity
Be3_4247	aminophospholipid-translocating p4-type atpase	F	GO:0000166	nucleotide binding
Be3_4247	aminophospholipid-translocating p4-type atpase	P	GO:0008152	metabolic process
Be3_4247	aminophospholipid-translocating p4-type atpase	C	GO:0005623	cell
Be3_4250	glycosyltransferase family 39 protein	F	GO:0016740	transferase activity
Be3_4266	epsilon subunit of f1f0-atp synthase n-terminal domain-containing protein	F	GO:0005215	transporter activity
Be3_4266	epsilon subunit of f1f0-atp synthase n-terminal domain-containing protein	P	GO:0006091	generation of precursor metabolites and energy
Be3_4266	epsilon subunit of f1f0-atp synthase n-terminal domain-containing protein	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4266	epsilon subunit of f1f0-atp synthase n-terminal domain-containing protein	P	GO:0006811	ion transport
Be3_4266	epsilon subunit of f1f0-atp synthase n-terminal domain-containing protein	P	GO:0009058	biosynthetic process
Be3_4270	saccharopine dehydrogenase	F	GO:0003824	catalytic activity
Be3_4273	tpsa_dicdi ame: full= -trehalose-phosphate synthase	F	GO:0003824	catalytic activity
Be3_4276	nadh-ubiquinone oxidoreductase	F	GO:0005488	binding
Be3_4276	nadh-ubiquinone oxidoreductase	F	GO:0003824	catalytic activity
Be3_4276	nadh-ubiquinone oxidoreductase	P	GO:0008152	metabolic process
Be3_4278	domain containing protein	P	GO:0008150	biological_process
Be3_4290	delta-aminolevulinic acid dehydratase	P	GO:0009058	biosynthetic process
Be3_4290	delta-aminolevulinic acid dehydratase	F	GO:0003824	catalytic activity
Be3_4295	cytosolic 80s ribosomal protein l39 cytosolic 60s large ribosomal protein l39	C	GO:0005840	ribosome
Be3_4295	cytosolic 80s ribosomal protein l39 cytosolic 60s large ribosomal protein l39	F	GO:0005198	structural molecule activity
Be3_4295	cytosolic 80s ribosomal protein l39 cytosolic 60s large ribosomal protein l39	P	GO:0006412	translation
Be3_4298	probable dna polymerase delta catalytic subunit	F	GO:0016740	transferase activity
Be3_4298	probable dna polymerase delta catalytic subunit	F	GO:0003676	nucleic acid binding
Be3_4298	probable dna polymerase delta catalytic subunit	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4306	chorismate mutase	P	GO:0008152	metabolic process
Be3_4313	srf-tf-domain-containing partial	N	GO:0006350	
Be3_4313	srf-tf-domain-containing partial	F	GO:0003677	DNA binding
Be3_4319	probable rad16-nucleotide excision repair protein	F	GO:0005488	binding
Be3_4324	chorismate chloroplastic-like	P	GO:0009058	biosynthetic process
Be3_4324	chorismate chloroplastic-like	N	GO:0006519	
Be3_4324	chorismate chloroplastic-like	F	GO:0003824	catalytic activity
Be3_4325	mcm-domain-containing protein	P	GO:0009058	biosynthetic process
Be3_4325	mcm-domain-containing protein	P	GO:0006259	DNA metabolic process
Be3_4325	mcm-domain-containing protein	F	GO:0000166	nucleotide binding
Be3_4329	atpase get3	F	GO:0000166	nucleotide binding
Be3_4329	atpase get3	P	GO:0019725	cellular homeostasis
Be3_4329	atpase get3	F	GO:0016787	hydrolase activity
Be3_4330	dna excision repair protein	F	GO:0003824	catalytic activity
Be3_4342	wd repeat-containing protein mip1	C	GO:0005739	mitochondrion
Be3_4342	wd repeat-containing protein mip1	P	GO:0000003	reproduction
Be3_4342	wd repeat-containing protein mip1	P	GO:0050789	regulation of biological process
Be3_4342	wd repeat-containing protein mip1	P	GO:0007165	signal transduction
Be3_4342	wd repeat-containing protein mip1	P	GO:0007005	mitochondrion organization
Be3_4342	wd repeat-containing protein mip1	F	GO:0016740	transferase activity
Be3_4342	wd repeat-containing protein mip1	F	GO:0005515	protein binding
Be3_4342	wd repeat-containing protein mip1	C	GO:0005622	intracellular
Be3_4342	wd repeat-containing protein mip1	C	GO:0043234	protein complex
Be3_4346	rad3 protein	P	GO:0008152	metabolic process
Be3_4346	rad3 protein	F	GO:0016787	hydrolase activity
Be3_4346	rad3 protein	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4346	rad3 protein	F	GO:0003676	nucleic acid binding
Be3_4346	rad3 protein	F	GO:0000166	nucleotide binding
Be3_4355	pre-mrna-splicing factor atp-dependent rna helicase variant	F	GO:0003676	nucleic acid binding
Be3_4355	pre-mrna-splicing factor atp-dependent rna helicase variant	F	GO:0000166	nucleotide binding
Be3_4355	pre-mrna-splicing factor atp-dependent rna helicase variant	F	GO:0016787	hydrolase activity
Be3_4360	p-loop containing nucleoside triphosphate hydrolase protein	F	GO:0016787	hydrolase activity
Be3_4360	p-loop containing nucleoside triphosphate hydrolase protein	F	GO:0005488	binding
Be3_4370	ribose-phosphate pyrophosphokinase ii	F	GO:0005488	binding
Be3_4370	ribose-phosphate pyrophosphokinase ii	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4370	ribose-phosphate pyrophosphokinase ii	P	GO:0009058	biosynthetic process
Be3_4370	ribose-phosphate pyrophosphokinase ii	F	GO:0016740	transferase activity
Be3_4387	malate synthase	F	GO:0016740	transferase activity
Be3_4387	malate synthase	P	GO:0008152	metabolic process
Be3_4388	guanylate cyclase 32e	P	GO:0008150	biological_process
Be3_4388	guanylate cyclase 32e	F	GO:0003824	catalytic activity
Be3_4389	kinesin motor domain-containing	F	GO:0003824	catalytic activity
Be3_4398	probable gfa1-glucosamine--fructose-6-phosphate transaminase	P	GO:0005975	carbohydrate metabolic process
Be3_4405	coatomer subunit beta -like	P	GO:0006810	transport
Be3_4405	coatomer subunit beta -like	C	GO:0016023	cytoplasmic membrane-bounded vesicle
Be3_4405	coatomer subunit beta -like	C	GO:0005794	Golgi apparatus
Be3_4405	coatomer subunit beta -like	C	GO:0043234	protein complex
Be3_4405	coatomer subunit beta -like	F	GO:0005515	protein binding
Be3_4424	nadh-cytochrome b5 reductase	C	GO:0005623	cell
Be3_4433	ribosome biogenesis protein bop1	C	GO:0005730	nucleolus
Be3_4433	ribosome biogenesis protein bop1	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4444	methionine sulfoxide reductase	P	GO:0008152	metabolic process
Be3_4444	methionine sulfoxide reductase	F	GO:0003824	catalytic activity
Be3_4448	argininosuccinate synthetase	C	GO:0005737	cytoplasm
Be3_4448	argininosuccinate synthetase	P	GO:0009058	biosynthetic process
Be3_4448	argininosuccinate synthetase	N	GO:0006519	
Be3_4448	argininosuccinate synthetase	F	GO:0000166	nucleotide binding
Be3_4448	argininosuccinate synthetase	F	GO:0003824	catalytic activity
Be3_4453	hypothetical protein STEHIDRAFT_126034	F	GO:0005488	binding
Be3_4453	hypothetical protein STEHIDRAFT_126034	F	GO:0009055	electron carrier activity
Be3_4462	jc4293fumarate hydratase (ec ) precursor - rhizopus oryzae	C	GO:0005737	cytoplasm
Be3_4462	jc4293fumarate hydratase (ec ) precursor - rhizopus oryzae	C	GO:0043234	protein complex
Be3_4462	jc4293fumarate hydratase (ec ) precursor - rhizopus oryzae	P	GO:0008152	metabolic process
Be3_4462	jc4293fumarate hydratase (ec ) precursor - rhizopus oryzae	P	GO:0006091	generation of precursor metabolites and energy
Be3_4462	jc4293fumarate hydratase (ec ) precursor - rhizopus oryzae	P	GO:0009056	catabolic process
Be3_4462	jc4293fumarate hydratase (ec ) precursor - rhizopus oryzae	C	GO:0005739	mitochondrion
Be3_4462	jc4293fumarate hydratase (ec ) precursor - rhizopus oryzae	F	GO:0003824	catalytic activity
Be3_4463	translation initiation factor eif-2b subunit epsilon	P	GO:0008152	metabolic process
Be3_4463	translation initiation factor eif-2b subunit epsilon	P	GO:0009058	biosynthetic process
Be3_4463	translation initiation factor eif-2b subunit epsilon	C	GO:0005829	cytosol
Be3_4463	translation initiation factor eif-2b subunit epsilon	P	GO:0044238	primary metabolic process
Be3_4476	kinesin-like protein kif3a	C	GO:0005737	cytoplasm
Be3_4476	kinesin-like protein kif3a	P	GO:0008150	biological_process
Be3_4476	kinesin-like protein kif3a	F	GO:0000166	nucleotide binding
Be3_4476	kinesin-like protein kif3a	F	GO:0003774	motor activity
Be3_4476	kinesin-like protein kif3a	C	GO:0005856	cytoskeleton
Be3_4476	kinesin-like protein kif3a	C	GO:0043234	protein complex
Be3_4479	condensin complex component smc2-like protein	F	GO:0000166	nucleotide binding
Be3_4479	condensin complex component smc2-like protein	C	GO:0005694	chromosome
Be3_4494	tpr repeat-containing protein	C	GO:0005829	cytosol
Be3_4494	tpr repeat-containing protein	C	GO:0005634	nucleus
Be3_4501	dead deah box rna	F	GO:0016787	hydrolase activity
Be3_4501	dead deah box rna	F	GO:0005488	binding
Be3_4504	inorganic phosphate transporter	C	GO:0005739	mitochondrion
Be3_4504	inorganic phosphate transporter	C	GO:0005623	cell
Be3_4504	inorganic phosphate transporter	F	GO:0005488	binding
Be3_4504	inorganic phosphate transporter	P	GO:0006810	transport
Be3_4511	dual specificity tyrosine-phosphorylation-regulated kinase 4-like	F	GO:0004672	protein kinase activity
Be3_4511	dual specificity tyrosine-phosphorylation-regulated kinase 4-like	F	GO:0000166	nucleotide binding
Be3_4517	short-chain dehydrogenase reductase sdr	F	GO:0003824	catalytic activity
Be3_4517	short-chain dehydrogenase reductase sdr	P	GO:0008152	metabolic process
Be3_4544	heat shock protein gp96	P	GO:0019538	protein metabolic process
Be3_4544	heat shock protein gp96	C	GO:0005737	cytoplasm
Be3_4544	heat shock protein gp96	F	GO:0005515	protein binding
Be3_4544	heat shock protein gp96	F	GO:0000166	nucleotide binding
Be3_4544	heat shock protein gp96	P	GO:0006950	response to stress
Be3_4553	methionine synthase	F	GO:0005488	binding
Be3_4553	methionine synthase	P	GO:0008152	metabolic process
Be3_4553	methionine synthase	F	GO:0016740	transferase activity
Be3_4561	wd repeat protein	C	GO:0005622	intracellular
Be3_4573	nadh-ubiquinone oxidoreductase	F	GO:0005488	binding
Be3_4573	nadh-ubiquinone oxidoreductase	F	GO:0003824	catalytic activity
Be3_4573	nadh-ubiquinone oxidoreductase	P	GO:0008152	metabolic process
Be3_4583	copper-translocating p-type atpase	F	GO:0003824	catalytic activity
Be3_4589	2-polyprenyl-6-methoxyphenol hydroxylase-like oxidoreductase	F	GO:0003824	catalytic activity
Be3_4603	rna helicase	F	GO:0003676	nucleic acid binding
Be3_4603	rna helicase	F	GO:0000166	nucleotide binding
Be3_4603	rna helicase	F	GO:0016787	hydrolase activity
Be3_4605	2-acylglycerol o-acyltransferase 2- partial	P	GO:0006629	lipid metabolic process
Be3_4605	2-acylglycerol o-acyltransferase 2- partial	F	GO:0016740	transferase activity
Be3_4606	hypothetical protein SINV_11782	F	GO:0005488	binding
Be3_4621	guanylate cyclase 32e	P	GO:0008150	biological_process
Be3_4621	guanylate cyclase 32e	F	GO:0003824	catalytic activity
Be3_4626	cleavage and polyadenylation specificity factor subunit 4-like isoform 2	F	GO:0005488	binding
Be3_4644	5-methyltetrahydropteroyltriglutamate--homocysteine s-methyltransferase	F	GO:0005488	binding
Be3_4644	5-methyltetrahydropteroyltriglutamate--homocysteine s-methyltransferase	P	GO:0009058	biosynthetic process
Be3_4644	5-methyltetrahydropteroyltriglutamate--homocysteine s-methyltransferase	N	GO:0006519	
Be3_4644	5-methyltetrahydropteroyltriglutamate--homocysteine s-methyltransferase	F	GO:0016740	transferase activity
Be3_4652	synaptobrevin ykt6	P	GO:0006810	transport
Be3_4652	synaptobrevin ykt6	C	GO:0005623	cell
Be3_4654	enhancer of yellow 2 transcription factor homolog	P	GO:0006810	transport
Be3_4654	enhancer of yellow 2 transcription factor homolog	C	GO:0005654	nucleoplasm
Be3_4654	enhancer of yellow 2 transcription factor homolog	C	GO:0043234	protein complex
Be3_4654	enhancer of yellow 2 transcription factor homolog	F	GO:0030528	transcription regulator activity
Be3_4654	enhancer of yellow 2 transcription factor homolog	F	GO:0005515	protein binding
Be3_4654	enhancer of yellow 2 transcription factor homolog	P	GO:0050789	regulation of biological process
Be3_4654	enhancer of yellow 2 transcription factor homolog	N	GO:0006350	
Be3_4666	kinesin family member 6	P	GO:0000003	reproduction
Be3_4666	kinesin family member 6	P	GO:0030154	cell differentiation
Be3_4666	kinesin family member 6	C	GO:0005634	nucleus
Be3_4681	thymidilate synthase	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4681	thymidilate synthase	P	GO:0009058	biosynthetic process
Be3_4681	thymidilate synthase	F	GO:0016740	transferase activity
Be3_4683	dynamin-like gtpase	F	GO:0016787	hydrolase activity
Be3_4683	dynamin-like gtpase	F	GO:0000166	nucleotide binding
Be3_4691	thymidylate synthase	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4691	thymidylate synthase	P	GO:0009058	biosynthetic process
Be3_4691	thymidylate synthase	F	GO:0005515	protein binding
Be3_4691	thymidylate synthase	C	GO:0005634	nucleus
Be3_4691	thymidylate synthase	F	GO:0016740	transferase activity
Be3_4700	dna repair exonuclease	F	GO:0004518	nuclease activity
Be3_4700	dna repair exonuclease	F	GO:0005488	binding
Be3_4700	dna repair exonuclease	P	GO:0006950	response to stress
Be3_4700	dna repair exonuclease	P	GO:0006259	DNA metabolic process
Be3_4700	dna repair exonuclease	C	GO:0005634	nucleus
Be3_4701	pre-mrna splicing factor	F	GO:0016787	hydrolase activity
Be3_4701	pre-mrna splicing factor	F	GO:0005488	binding
Be3_4709	bckd_bovin ame: full=	P	GO:0008150	biological_process
Be3_4709	bckd_bovin ame: full=	F	GO:0004672	protein kinase activity
Be3_4710	amino acid transporter	P	GO:0006810	transport
Be3_4723	aconitate hydratase	F	GO:0003824	catalytic activity
Be3_4723	aconitate hydratase	P	GO:0006091	generation of precursor metabolites and energy
Be3_4723	aconitate hydratase	P	GO:0009056	catabolic process
Be3_4723	aconitate hydratase	F	GO:0005488	binding
Be3_4724	aqualysin 1	F	GO:0016787	hydrolase activity
Be3_4737	protein transporter sec23	C	GO:0016023	cytoplasmic membrane-bounded vesicle
Be3_4737	protein transporter sec23	C	GO:0005794	Golgi apparatus
Be3_4737	protein transporter sec23	C	GO:0043234	protein complex
Be3_4737	protein transporter sec23	P	GO:0015031	protein transport
Be3_4737	protein transporter sec23	P	GO:0006810	transport
Be3_4737	protein transporter sec23	F	GO:0005488	binding
Be3_4760	et-dependent rrna methyltransferase spb1	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_4760	et-dependent rrna methyltransferase spb1	P	GO:0008152	metabolic process
Be3_4760	et-dependent rrna methyltransferase spb1	F	GO:0016740	transferase activity
Be3_4760	et-dependent rrna methyltransferase spb1	C	GO:0005622	intracellular
Be3_4771	protein phosphatase	F	GO:0004721	phosphoprotein phosphatase activity
Be3_4774	heat shock protein 60	P	GO:0019538	protein metabolic process
Be3_4774	heat shock protein 60	C	GO:0005737	cytoplasm
Be3_4774	heat shock protein 60	F	GO:0005515	protein binding
Be3_4774	heat shock protein 60	F	GO:0000166	nucleotide binding
Be3_4774	heat shock protein 60	P	GO:0006950	response to stress
Be3_4778	glutathione transferase family protein	C	GO:0005840	ribosome
Be3_4778	glutathione transferase family protein	F	GO:0005198	structural molecule activity
Be3_4778	glutathione transferase family protein	P	GO:0006412	translation
Be3_4786	integral membrane sensor hybrid histidine kinase	F	GO:0016301	kinase activity
Be3_4786	integral membrane sensor hybrid histidine kinase	P	GO:0008152	metabolic process
Be3_4790	sh3 and multiple ankyrin repeat domains protein 1-like	F	GO:0005515	protein binding
